"county","ass","asshole","bastard","bitch","bitched","bitchy","bloody","bullshit","cock","crap","crappy","cunt","damn","damnit","damned","darn","dick","dickhead","douche","douchebag","dumbass","dyke","fag","faggot","fatass","freaking","friggin","fuck","fucked","fucker","fuckery","fucking","goddamn","gosh","hell","hoe","homo","jackass","motherfucker","motherfucking","nigger","piss","pissed","pissy","pussy","shit","shittiest","shitty","slut","slutty","twat","whore"
"texas,shelby",1484.794,32.665,14.848,870.089,0,2.97,5.939,169.267,5.939,136.601,11.878,14.848,1193.775,11.878,8.909,11.878,195.993,0,11.878,0,29.696,2.97,11.878,2.97,2.97,121.753,2.97,1716.422,181.145,11.878,26.726,585.009,2.97,118.784,647.37,487.013,14.848,2.97,8.909,17.818,2.97,106.905,130.662,5.939,282.111,2060.894,2.97,26.726,53.453,5.939,2.97,14.848
"texas,sherman",990.515,60.031,30.016,1020.531,0,0,0,90.047,0,180.094,30.016,0,900.468,0,0,0,240.125,0,30.016,0,30.016,0,0,30.016,0,60.031,30.016,1410.734,120.062,0,0,600.312,30.016,180.094,570.297,300.156,0,0,0,0,0,180.094,120.062,0,180.094,2101.093,0,30.016,0,0,0,30.016
"texas,smith",1664.626,61.799,11.569,1150.608,4.833,7.176,9.665,135.021,25.921,91.088,9.08,13.473,1102.282,12.887,8.201,13.033,212.49,1.318,17.573,4.54,26.067,3.075,19.331,21.82,6.004,134.435,2.782,1792.618,237.385,16.255,4.979,756.382,12.008,72.197,718.307,530.566,8.787,4.833,11.423,5.272,10.837,78.64,180.858,3.808,236.8,2465.527,3.368,55.209,30.314,5.126,2.343,26.36
"texas,somervell",767.463,59.609,3.726,499.223,11.177,0,0,55.883,3.726,126.669,7.451,14.902,625.892,7.451,18.628,0,100.59,3.726,29.804,11.177,40.981,3.726,37.255,67.06,14.902,286.867,3.726,994.721,167.65,14.902,0,573.734,0,156.473,372.555,93.139,11.177,0,0,11.177,3.726,67.06,167.65,11.177,67.06,1154.919,0,59.609,81.962,3.726,7.451,40.981
"texas,starr",835.773,118.563,16.521,957.251,2.915,12.634,6.803,126.338,6.803,45.676,4.859,31.099,950.448,14.577,9.718,11.662,192.422,0,8.746,2.915,46.648,1.944,18.465,15.549,11.662,90.38,0,2180.783,217.69,40.817,0,1564.644,11.662,41.789,346.943,153.549,3.887,6.803,15.549,11.662,3.887,52.479,115.648,0,114.676,1888.263,1.944,44.704,46.648,6.803,1.944,32.07
"texas,stephens",663.432,31.098,10.366,445.744,10.366,0,0,103.661,31.098,186.59,0,31.098,787.826,10.366,0,0,31.098,0,20.732,0,10.366,0,20.732,10.366,10.366,217.689,0,725.629,124.394,0,0,279.886,0,228.055,466.476,207.323,10.366,20.732,0,0,0,51.831,72.563,0,41.465,870.755,0,51.831,41.465,0,0,51.831
"texas,sterling",1415.946,48.826,0,878.863,48.826,0,0,48.826,0,292.954,0,0,1074.166,0,0,0,146.477,0,48.826,48.826,0,0,48.826,0,0,146.477,0,1220.644,48.826,0,0,488.257,0,48.826,830.038,48.826,0,0,0,0,0,97.651,48.826,0,97.651,1660.075,0,0,97.651,0,0,48.826
"texas,stonewall",1064.036,96.731,0,677.114,0,0,96.731,96.731,0,0,0,0,870.575,0,0,0,0,0,0,0,0,0,0,0,0,96.731,0,677.114,193.461,0,0,386.922,96.731,0,967.305,386.922,0,0,0,0,0,0,0,0,96.731,677.114,0,0,96.731,0,0,96.731
"texas,sutton",1358.146,123.468,6.859,1090.632,0,13.719,0,82.312,20.578,171.483,20.578,48.015,1056.336,6.859,13.719,13.719,425.278,0,6.859,0,48.015,0,41.156,6.859,13.719,219.498,6.859,1831.439,212.639,20.578,0,912.29,6.859,219.498,528.168,164.624,0,0,27.437,0,6.859,96.031,109.749,6.859,178.342,2277.295,0,54.875,75.453,0,6.859,123.468
"texas,swisher",782.379,34.016,8.504,484.735,0,0,0,85.041,17.008,399.694,17.008,25.512,476.231,8.504,17.008,0,187.091,0,34.016,8.504,17.008,0,51.025,34.016,0,110.554,8.504,1590.271,161.578,25.512,0,501.743,0,153.074,348.669,102.049,8.504,0,0,0,0,144.57,153.074,8.504,42.521,960.966,0,85.041,17.008,0,0,25.512
"texas,tarrant",1441.738,61.176,8.284,1028.076,4.061,6.823,9.009,100.951,11.598,93.023,9.308,15.648,970.087,13.83,8.019,13.151,200.371,1.197,16.039,4.131,32.365,4.027,30.766,36.818,7.548,138.942,3.084,1673.29,221.484,16.58,4.073,821.365,10.194,76.179,572.13,410.809,11.333,3.981,9.331,4.913,8.802,64.179,158.364,3.716,169.444,2090.853,2.658,49.095,38.97,6.144,3.452,27.74
"texas,taylor",898.248,68.093,7.244,590.815,3.187,6.954,5.795,75.627,7.244,109.528,17.096,10.721,746.415,13.908,9.562,12.46,119.67,0.29,17.385,3.477,26.078,2.318,22.601,26.368,3.187,169.218,3.187,1121.071,125.465,18.834,3.767,481.867,7.244,113.585,474.043,183.416,13.619,3.767,5.795,1.739,3.767,59.98,172.985,5.795,77.075,1314.05,2.028,49.549,34.481,7.534,3.187,35.93
"texas,terrell",2133.589,261.256,43.543,1306.279,0,0,0,130.628,0,43.543,43.543,0,1001.48,0,0,87.085,43.543,0,0,0,43.543,0,0,0,0,478.969,0,2612.558,174.171,174.171,0,1698.163,0,348.341,1175.651,130.628,0,0,87.085,0,0,217.713,87.085,130.628,0,1915.876,0,217.713,0,0,0,43.543
"texas,terry",2101.208,62.536,0,1300.748,0,25.014,0,237.637,0,62.536,25.014,37.522,888.011,0,0,12.507,112.565,0,25.014,0,75.043,0,0,12.507,0,225.129,12.507,1600.921,125.072,12.507,12.507,737.924,0,75.043,562.824,325.187,0,12.507,12.507,0,0,62.536,150.086,0,175.101,2488.931,0,12.507,0,25.014,0,50.029
"texas,throckmorton",1503.348,0,0,1503.348,0,0,0,136.668,0,273.336,0,0,410.004,0,0,0,136.668,0,0,0,0,0,136.668,0,0,0,0,4783.381,546.672,136.668,0,683.34,136.668,136.668,683.34,136.668,0,0,136.668,0,0,136.668,273.336,0,0,3416.701,0,0,0,0,0,0
"texas,titus",1331.272,60.415,8.529,883.487,7.818,7.108,4.975,113.723,4.975,113.723,9.951,22.034,896.281,9.24,17.769,9.24,127.228,0.711,17.058,0.711,34.828,1.422,40.514,33.406,12.794,189.065,1.422,1407.324,203.991,16.348,4.265,758.392,9.24,90.268,537.342,314.16,7.818,0.711,5.686,1.422,7.108,90.268,232.422,12.083,98.797,1882.119,2.843,48.332,66.102,5.686,2.843,47.622
"texas,tom green",1266.972,66.859,8.548,855.74,2.748,5.19,7.632,129.14,11.906,99.221,16.486,12.212,1069.447,23.202,9.769,14.959,172.186,2.748,25.645,5.495,40.909,2.748,22.592,24.729,6.716,145.625,3.358,1632.41,183.177,21.981,5.801,694.24,7.938,101.052,559.605,262.553,14.349,4.274,5.495,5.495,7.632,70.828,152.037,3.358,132.498,1975.866,4.885,52.205,35.109,5.19,1.832,33.277
"texas,travis",967.94,57.391,9.605,747.197,2.412,5.889,21.731,93.334,11.887,70.756,10.996,13.169,778.598,15.06,7.997,12.517,143.815,1.369,13.582,3.281,24.273,2.434,14.538,18.645,4.998,97.311,4.824,1443.63,159.744,15.19,3.564,776.664,17.146,52.111,390.375,207.031,8.692,3.607,11.126,5.737,5.867,39.268,88.771,2.325,111.262,1600.854,3.26,58.804,28.837,5.346,3.042,20.949
"texas,trinity",1175.054,128.263,0,1204.017,12.413,0,0,285.488,12.413,144.813,0,49.65,1096.441,12.413,16.55,33.1,190.326,0,20.688,4.138,70.338,0,24.825,41.375,0,132.4,4.138,2097.72,239.976,16.55,0,1278.492,8.275,49.65,591.665,277.213,20.688,0,20.688,4.138,4.138,153.088,508.914,20.688,124.125,2892.123,0,91.025,37.238,0,0,45.513
"texas,tyler",856.776,33.672,3.741,658.483,0,0,3.741,142.172,3.741,303.052,22.448,14.966,901.673,11.224,14.966,14.966,115.983,0,29.931,41.155,78.569,0,37.414,37.414,7.483,303.052,3.741,804.397,104.759,22.448,3.741,325.5,3.741,123.466,535.017,276.862,3.741,0,18.707,0,7.483,101.017,303.052,11.224,41.155,1268.328,0,44.897,14.966,18.707,0,41.155
"texas,upshur",1068.666,77.198,13.623,888.536,0,4.541,4.541,110.499,4.541,113.527,12.11,19.678,855.235,15.137,15.137,4.541,172.561,3.027,13.623,3.027,37.842,3.027,19.678,37.842,7.568,125.636,4.541,1330.534,154.396,36.329,3.027,867.345,13.623,81.739,550.983,214.944,7.568,6.055,10.596,4.541,7.568,78.712,269.437,7.568,84.767,1724.094,0,62.061,24.219,4.541,3.027,48.438
"texas,upton",965.028,13.592,0,502.902,13.592,13.592,0,217.471,13.592,190.287,0,27.184,1386.378,54.368,13.592,13.592,67.96,0,13.592,0,135.919,0,13.592,13.592,0,299.023,0,1739.769,176.695,27.184,0,1209.683,27.184,489.31,543.678,81.552,0,0,40.776,0,0,40.776,203.879,0,67.96,1712.585,0,13.592,13.592,0,0,13.592
"texas,uvalde",998.755,70.514,5.78,806.865,4.624,11.56,6.936,80.918,15.028,152.588,6.936,16.184,950.204,11.56,17.339,16.184,166.459,1.156,13.872,3.468,54.33,3.468,18.495,9.248,16.184,253.157,2.312,1728.17,179.175,23.119,2.312,1035.746,12.716,157.211,457.763,168.771,8.092,6.936,23.119,2.312,5.78,87.853,230.037,4.624,115.597,1537.435,1.156,53.174,39.303,11.56,0,39.303
"texas,val verde",972.259,110.011,4.46,1186.335,10.406,16.353,1.487,126.364,10.406,127.851,4.46,35.679,828.056,19.326,13.38,20.813,170.963,1.487,32.706,7.433,43.112,1.487,17.84,16.353,5.947,121.904,0,1963.845,211.102,41.626,2.973,1364.731,19.326,65.412,429.638,115.958,1.487,1.487,10.406,19.326,14.866,77.305,130.824,7.433,108.524,1617.459,2.973,99.605,66.899,8.92,2.973,60.952
"texas,van zandt",620.015,53.75,5.299,479.963,4.542,10.599,3.028,68.891,8.327,155.193,17.412,10.599,529.927,11.356,9.842,32.553,91.602,0,32.553,3.028,19.683,0,23.468,40.88,10.599,190.774,3.028,633.642,82.517,15.141,0.757,383.819,3.028,110.528,394.417,183.203,4.542,10.599,3.028,0.757,1.514,66.619,156.707,7.57,49.965,1028.816,3.028,57.535,62.834,9.084,2.271,44.665
"texas,victoria",1514.976,88.015,9.065,1313.213,7.895,18.129,3.801,176.031,16.375,62.868,6.141,19.299,1152.68,12.281,16.375,11.989,243.285,1.17,18.422,3.217,45.324,2.924,29.826,45.908,10.234,125.444,0.877,2201.554,277.789,26.902,2.632,1058.524,3.801,69.301,573.708,328.961,12.866,4.094,22.516,7.018,6.725,83.629,214.921,4.971,164.042,2321.442,2.047,61.698,75.734,9.357,4.386,50.002
"texas,walker",1559.909,60.745,12.581,980.57,0.786,7.47,8.257,114.216,5.111,79.814,9.043,13.368,1115.035,11.205,9.043,13.171,141.542,1.966,12.385,3.145,23.787,4.128,12.188,9.043,4.915,123.653,2.162,1592.739,217.817,16.12,6.881,572.851,6.487,66.249,606.271,468.268,9.24,3.342,7.077,3.145,2.752,71.164,151.371,4.521,150.388,2253.857,1.376,44.428,27.719,5.308,2.556,25.36
"texas,waller",2697.845,53.09,8.736,1477.111,2.016,3.024,4.704,155.91,10.416,39.649,2.352,5.376,1638.061,7.728,17.137,8.736,296.027,1.344,4.032,1.68,23.185,5.04,10.752,20.497,5.04,61.49,1.68,2159.217,349.453,11.088,12.432,752.668,10.752,26.545,843.392,1023.494,14.113,2.352,9.072,6.72,9.072,84.339,167.67,2.688,325.932,3827.183,1.008,40.658,53.762,9.744,3.024,16.465
"texas,ward",1508.851,45.266,6.035,1167.851,12.071,6.035,9.053,132.779,9.053,138.814,0,36.212,935.488,12.071,24.142,18.106,265.558,3.018,30.177,24.142,66.389,0,30.177,57.336,27.159,144.85,0,1904.17,238.398,33.195,0,808.744,6.035,54.319,600.523,356.089,6.035,9.053,24.142,3.018,3.018,111.655,217.275,0,211.239,2555.993,9.053,57.336,36.212,24.142,6.035,33.195
"texas,washington",2786.003,49.518,10.611,1800.939,1.769,2.948,10.022,169.188,11.201,77.815,2.358,7.664,1420.119,15.917,12.969,14.148,495.185,0.59,9.432,1.179,24.759,4.716,19.454,31.244,6.485,93.731,2.948,2415.204,337.197,21.222,10.611,791.706,5.895,51.876,837.687,897.817,13.559,2.948,12.38,2.358,4.127,93.142,185.694,6.485,406.759,3259.376,1.179,41.265,30.065,3.537,1.179,34.191
"texas,webb",827.601,85.683,8.033,836.08,2.678,8.702,4.24,104.873,10.487,51.99,10.71,20.305,795.916,8.479,9.595,8.256,162.664,1.562,10.934,4.016,57.568,0.893,14.057,18.52,12.495,145.26,0.893,1866.955,193.68,25.883,1.562,1214.737,7.363,45.742,316.403,128.971,5.801,2.678,14.504,6.471,3.124,47.527,89.7,2.454,104.203,1679.3,3.347,44.85,43.065,9.372,2.008,36.371
"texas,wharton",1962.395,80.098,8.9,1459.559,2.67,11.57,3.56,182.445,15.13,75.648,8.9,10.68,1249.525,13.35,18.689,11.57,268.772,0,10.68,5.34,46.279,0,14.24,24.919,3.56,138.836,1.78,2330.845,246.523,22.249,9.79,803.647,4.45,54.288,677.271,484.146,6.23,2.67,18.689,8.9,1.78,87.218,205.584,4.45,219.824,2689.505,1.78,39.159,48.059,3.56,2.67,38.269
"texas,wheeler",1004.74,20.298,10.149,608.933,0,0,20.298,40.596,60.893,142.084,0,30.447,791.613,50.744,30.447,20.298,182.68,0,0,10.149,40.596,0,20.298,40.596,0,243.573,0,791.613,81.191,40.596,0,578.486,0,223.275,669.826,111.638,0,0,10.149,0,0,162.382,405.955,30.447,152.233,1502.035,0,50.744,20.298,10.149,0,60.893
"texas,wichita",1279.281,72.948,9.575,1008.557,4.178,6.964,5.919,128.485,9.924,90.706,13.58,37.605,887.036,14.624,12.361,12.187,167.832,3.134,13.58,4.527,31.338,1.567,18.28,27.508,6.616,144.502,6.093,1660.733,212.749,24.896,3.656,832.543,14.276,81.653,590.371,339.842,11.316,6.268,13.057,3.308,8.183,80.086,180.889,6.442,133.534,2159.179,2.96,70.336,49.096,5.397,5.049,38.998
"texas,wilbarger",1643.513,73.97,13.869,1275.976,0,11.558,4.623,184.924,11.558,99.397,2.312,13.869,1259.795,36.985,27.739,4.623,152.562,0,18.492,2.312,50.854,2.312,23.116,36.985,11.558,134.07,2.312,1796.075,191.859,16.181,2.312,959.294,6.935,108.643,973.163,397.587,6.935,6.935,9.246,0,9.246,122.512,261.205,13.869,99.397,2450.244,0,46.231,57.789,18.492,0,50.854
"texas,willacy",1231.088,115.07,9.458,1213.749,6.305,18.916,1.576,215.953,17.339,113.493,7.881,25.221,1343.005,9.458,15.763,22.068,181.274,1.576,23.644,7.881,115.07,0,28.373,11.034,26.797,206.495,1.576,2686.011,312.107,69.357,0,1576.298,0,86.696,409.837,238.021,15.763,3.153,34.679,12.61,11.034,97.73,138.714,1.576,126.104,2578.823,3.153,97.73,55.17,9.458,4.729,52.018
"texas,williamson",1175.866,72.702,10.639,910.514,4.347,9.209,7.894,116.631,13.957,91.006,11.84,16.13,897.815,19.62,7.379,13.099,185.615,1.087,20.134,5.262,25.397,4.118,27.399,35.579,3.775,142.772,3.546,1694.157,205.807,20.02,4.176,881.914,8.866,86.372,464.009,244.245,13.213,4.404,10.982,4.519,5.834,64.179,143.515,5.491,139.054,1896.532,3.318,73.788,42.385,7.15,3.661,31.746
"texas,wilson",1167.468,76.568,14.209,1113.791,3.947,11.051,8.683,125.509,7.894,141.296,11.84,55.255,948.025,21.313,10.262,15.787,209.971,0,11.051,1.579,33.153,0.789,31.575,25.26,8.683,169.713,0.789,1957.621,261.279,42.626,1.579,1026.961,11.051,108.143,524.137,234.441,11.84,7.104,17.366,3.947,5.526,96.302,243.124,2.368,131.034,1966.304,3.157,65.517,63.149,6.315,1.579,46.572
"texas,winkler",1483.92,134.902,0,1079.214,20.235,0,6.745,121.412,20.235,202.353,0,53.961,991.528,87.686,6.745,13.49,148.392,0,6.745,26.98,148.392,0,53.961,60.706,13.49,607.058,6.745,1544.626,202.353,94.431,0,1160.155,0,114.667,701.489,148.392,6.745,6.745,6.745,0,0,94.431,175.372,13.49,87.686,2178.664,6.745,67.451,67.451,0,6.745,67.451
"texas,wise",747.116,90.953,12.993,711.848,6.497,8.353,9.281,80.744,30.627,114.156,11.137,16.706,672.868,12.993,9.281,11.137,144.783,1.856,55.686,10.209,47.333,10.209,42.692,65.895,8.353,167.985,7.425,1064.524,120.652,22.274,0,742.475,5.569,129.933,470.544,123.437,13.921,8.353,8.353,4.64,4.64,73.319,180.05,5.569,98.378,1171.255,1.856,53.829,45.477,12.065,5.569,57.542
"texas,wood",818.218,93.361,9.441,616.811,10.49,4.196,8.392,101.753,6.294,170.987,10.49,19.931,629.399,11.539,18.882,17.833,99.655,1.049,22.029,6.294,28.323,3.147,25.176,49.303,4.196,230.779,2.098,1005.989,127.978,16.784,1.049,655.624,12.588,240.22,490.931,158.399,10.49,4.196,3.147,6.294,12.588,93.361,222.387,9.441,54.548,1376.285,1.049,72.381,48.254,5.245,7.343,59.793
"texas,yoakum",558.427,152.298,20.306,659.959,20.306,0,10.153,192.911,0,111.685,20.306,10.153,619.346,0,20.306,0,50.766,0,10.153,20.306,91.379,0,0,20.306,10.153,131.992,10.153,1106.7,182.758,10.153,0,314.75,0,30.46,314.75,182.758,10.153,0,40.613,10.153,0,131.992,192.911,0,30.46,1695.586,0,30.46,101.532,0,0,91.379
"texas,young",735.1,57.939,7.242,608.358,0,18.106,21.727,43.454,18.106,108.635,0,0,977.719,3.621,14.485,7.242,79.666,0,18.106,7.242,61.56,0,32.591,43.454,0,275.21,3.621,1343.458,105.014,14.485,3.621,1397.776,7.242,304.179,564.904,72.424,3.621,3.621,3.621,0,0,54.318,184.68,7.242,28.969,1082.733,0,76.045,32.591,10.864,0,54.318
"texas,zapata",930.405,114.329,3.942,1170.891,7.885,11.827,0,98.56,7.885,31.539,11.827,11.827,946.174,15.77,11.827,0,224.716,0,15.77,0,55.194,0,31.539,3.942,19.712,137.984,0,2830.639,295.68,43.366,0,1608.497,3.942,31.539,339.046,94.617,0,0,19.712,7.885,0,59.136,165.581,7.885,126.157,1931.773,7.885,86.733,63.078,15.77,0,31.539
"texas,zavala",1378.459,94.703,2.338,1178.53,7.015,16.368,0,137.963,22.214,114.579,7.015,35.075,1497.715,14.03,7.015,17.538,210.452,1.169,12.861,1.169,102.888,0,42.09,18.707,30.399,191.745,1.169,2756.918,350.753,44.429,2.338,1419.38,1.169,91.196,521.453,150.824,5.846,1.169,16.368,22.214,2.338,78.335,195.252,3.508,184.73,2507.883,9.353,71.32,57.29,5.846,1.169,35.075
"utah,beaver",915.39,122.734,35.797,690.378,0,10.228,20.456,107.392,35.797,97.164,15.342,30.683,731.289,5.114,0,5.114,122.734,0,86.937,10.228,15.342,0,56.253,40.911,0,317.063,0,910.276,86.937,15.342,0,501.163,0,178.987,644.353,117.62,15.342,5.114,0,5.114,0,56.253,240.354,15.342,76.709,1723.388,10.228,132.962,199.443,15.342,0,56.253
"utah,box elder",552.698,35.763,26.009,438.907,3.251,3.251,9.753,42.265,9.753,162.558,32.512,19.507,549.447,39.014,13.005,29.26,91.033,0,74.777,9.753,16.256,6.502,32.512,35.763,0,253.591,3.251,702.252,65.023,9.753,3.251,448.661,3.251,107.288,572.205,61.772,13.005,16.256,6.502,0,3.251,81.279,126.795,0,42.265,868.061,0,71.526,42.265,9.753,3.251,55.27
"utah,cache",370.991,35.304,6.582,264.481,1.197,7.779,6.582,47.87,6.582,121.47,21.541,10.172,486.477,12.566,11.967,15.558,58.641,0.598,35.304,10.771,11.369,2.992,13.164,8.976,3.59,202.848,6.582,433.222,35.902,6.582,1.197,250.12,8.377,114.888,456.559,32.911,2.393,6.582,2.393,1.795,0.598,38.894,90.354,2.992,31.714,731.81,5.385,65.223,25.73,9.574,4.787,25.132
"utah,carbon",538.121,119.582,17.083,469.788,0,17.083,17.083,34.166,17.083,119.582,17.083,8.542,657.704,0,17.083,0,42.708,0,17.083,0,42.708,0,25.625,34.166,8.542,153.749,0,871.244,51.25,0,0,401.455,17.083,76.874,486.872,51.25,8.542,0,0,0,8.542,76.874,145.207,0,34.166,905.41,0,51.25,76.874,0,0,8.542
"utah,daggett",512.908,0,0,170.969,0,0,0,0,0,0,0,0,2393.572,0,0,0,170.969,0,170.969,0,0,0,0,0,0,170.969,0,1538.725,170.969,0,0,341.939,0,0,170.969,0,0,0,0,0,0,170.969,170.969,0,170.969,1025.816,0,170.969,0,0,0,0
"utah,davis",646.181,58.443,13.217,523.512,3.511,8.674,13.63,72.693,12.804,157.776,17.554,20.651,561.304,17.141,6.608,21.064,119.778,1.033,59.063,8.261,17.347,2.065,53.694,60.509,1.239,251.947,10.945,1061.893,111.517,20.238,0.826,620.367,17.967,146.831,492.122,89.214,13.63,7.641,11.152,4.75,3.304,57.204,154.059,6.195,84.258,1206.866,7.228,93.757,68.563,10.326,3.924,47.292
"utah,duchesne",710.513,23.684,11.842,414.466,0,5.921,5.921,136.182,11.842,106.577,29.605,5.921,473.675,5.921,11.842,23.684,47.368,0,59.209,0,0,0,23.684,35.526,0,219.075,5.921,544.727,124.34,23.684,0,444.071,17.763,124.34,432.229,65.13,11.842,0,17.763,0,0,71.051,136.182,0,47.368,1403.264,5.921,88.814,71.051,17.763,5.921,47.368
"utah,emery",365.156,32.22,0,408.115,0,10.74,21.48,85.919,10.74,128.878,32.22,32.22,408.115,0,10.74,10.74,107.399,21.48,85.919,0,10.74,0,10.74,10.74,0,193.318,10.74,859.19,75.179,21.48,0,418.855,32.22,75.179,472.554,107.399,10.74,0,0,0,0,53.699,96.659,0,53.699,612.173,0,42.959,21.48,0,0,64.439
"utah,garfield",512.881,26.302,26.302,447.127,0,13.151,39.452,26.302,0,131.508,13.151,13.151,433.976,0,13.151,13.151,131.508,26.302,26.302,0,26.302,0,39.452,26.302,0,118.357,0,565.484,65.754,0,0,512.881,13.151,13.151,460.278,39.452,0,0,0,0,13.151,78.905,52.603,0,39.452,815.35,0,144.659,52.603,13.151,0,118.357
"utah,grand",558.631,83.102,9.234,461.678,0,0,18.467,64.635,55.401,92.336,23.084,46.168,452.445,0,4.617,13.85,166.204,0,41.551,0,13.85,0,18.467,60.018,0,55.401,9.234,1768.228,133.887,55.401,0,1528.155,9.234,83.102,355.492,55.401,4.617,0,23.084,9.234,9.234,27.701,96.952,0,41.551,964.908,9.234,87.719,50.785,0,32.317,41.551
"utah,iron",483.968,38.101,6.485,390.742,0.811,8.107,17.024,42.155,17.024,145.92,17.024,12.16,406.955,11.349,7.296,11.349,109.44,0,41.344,4.864,11.349,1.621,34.048,60.8,0,239.147,3.243,607.19,61.611,7.296,0,402.902,3.243,166.997,349.398,58.368,5.675,3.243,9.728,0,0.811,52.693,145.92,4.864,64.853,773.376,7.296,78.635,54.315,7.296,5.675,65.664
"utah,juab",725.764,9.305,0,437.319,0,37.219,9.305,93.047,0,139.57,0,9.305,502.452,65.133,0,9.305,37.219,0,46.523,0,18.609,0,9.305,65.133,0,372.187,9.305,465.233,46.523,46.523,0,846.724,0,102.351,604.803,74.437,0,0,9.305,0,18.609,27.914,176.789,9.305,9.305,1237.52,18.609,111.656,27.914,0,0,55.828
"utah,kane",942.673,31.955,31.955,559.213,0,0,0,127.82,0,111.843,0,31.955,495.303,0,15.978,47.933,143.798,0,0,0,0,0,0,0,0,95.865,15.978,1086.47,159.775,0,0,1166.358,0,143.798,335.528,63.91,31.955,0,0,31.955,0,63.91,143.798,0,63.91,1437.975,0,63.91,15.978,0,0,31.955
"utah,millard",455.065,21.166,0,423.316,0,0,10.583,84.663,10.583,105.829,10.583,0,433.899,0,31.749,21.166,95.246,0,31.749,10.583,42.332,0,31.749,10.583,0,306.904,0,857.215,105.829,10.583,0,402.15,0,95.246,497.397,31.749,21.166,0,10.583,0,0,21.166,105.829,10.583,42.332,878.381,10.583,63.497,84.663,0,0,52.915
"utah,morgan",445.404,51.393,0,274.095,0,0,17.131,68.524,0,102.785,68.524,0,462.535,0,0,17.131,239.833,17.131,188.44,17.131,17.131,0,34.262,51.393,0,137.047,0,633.844,68.524,0,0,376.88,17.131,102.785,411.142,68.524,0,0,0,0,0,34.262,68.524,0,51.393,685.237,0,17.131,34.262,0,0,17.131
"utah,piute",262.329,0,0,262.329,0,0,0,0,0,262.329,0,0,786.988,0,0,0,0,0,0,0,0,0,0,0,0,262.329,0,262.329,0,0,0,262.329,0,262.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.329,0,0,0
"utah,rich",328.4,43.787,0,218.933,21.893,0,0,0,0,131.36,0,0,415.973,21.893,0,131.36,43.787,0,65.68,0,0,0,0,21.893,0,328.4,65.68,459.76,87.573,0,0,131.36,0,131.36,262.72,0,0,0,0,0,0,43.787,21.893,0,0,547.333,0,21.893,65.68,0,0,21.893
"utah,salt lake",900.583,86.863,11.674,706.774,5.243,9.992,16.39,96.459,14.873,97.02,14.081,23.381,764.419,16.588,6.398,15.532,160.568,1.715,38.386,6.958,30.801,3.265,45.443,48.015,4.056,185.663,4.089,1632.453,191.929,30.57,1.715,1064.811,15.104,106.089,508.843,102.692,9.596,6.134,12.004,4.023,5.408,55.007,124.259,5.738,118.389,1568.477,6.167,102.824,49.862,7.849,7.849,41.947
"utah,san juan",933.586,73.947,0,582.336,0,9.243,0,157.138,55.461,83.191,36.974,83.191,767.204,27.73,36.974,55.461,138.651,0,9.243,0,0,0,0,36.974,0,36.974,0,1820.955,194.112,18.487,0,813.421,0,138.651,388.224,175.625,0,18.487,9.243,9.243,9.243,18.487,120.165,0,129.408,1580.626,0,18.487,55.461,18.487,0,64.704
"utah,sanpete",705.171,60.443,20.148,322.364,6.716,10.074,13.432,80.591,10.074,144.392,26.864,3.358,493.62,10.074,6.716,13.432,73.875,0,60.443,6.716,26.864,3.358,20.148,23.506,0,355.944,0,399.597,50.369,0,3.358,141.034,0,87.307,587.643,117.529,16.79,3.358,0,0,3.358,70.517,97.381,10.074,30.222,899.933,10.074,104.097,53.727,10.074,0,26.864
"utah,sevier",756.512,63.802,27.344,428.387,0,9.115,0,54.688,9.115,100.261,0,36.458,382.813,18.229,9.115,9.115,100.261,0,9.115,9.115,27.344,0,18.229,9.115,9.115,182.292,9.115,811.2,109.375,45.573,0,546.876,9.115,72.917,473.96,54.688,9.115,9.115,0,0,0,54.688,91.146,0,45.573,1239.587,0,45.573,27.344,9.115,0,18.229
"utah,summit",431.86,39.082,9.771,317.544,1.954,11.725,27.358,58.624,11.725,63.509,7.816,9.771,421.113,24.426,5.862,11.725,105.522,1.954,8.794,2.931,10.748,1.954,12.702,14.656,0.977,103.568,3.908,884.239,107.477,12.702,0,766.015,15.633,41.037,316.567,36.151,2.931,2.931,8.794,5.862,3.908,42.014,59.601,4.885,42.014,893.032,7.816,69.371,24.426,9.771,8.794,19.541
"utah,tooele",865.186,88.05,6.891,761.058,3.063,10.719,7.657,79.628,14.547,140.114,16.844,34.454,798.575,30.626,7.657,23.735,176.1,0.766,48.236,6.891,13.016,1.531,76.565,70.44,0,244.243,2.297,1643.088,173.037,39.814,0.766,1025.973,9.953,173.037,512.221,78.862,9.953,7.657,6.125,3.063,6.891,66.612,166.146,6.125,112.551,1614.759,13.782,130.926,70.44,6.891,6.125,62.783
"utah,uintah",995.491,103.119,11.898,468,0,7.932,19.83,87.254,27.763,79.322,7.932,27.763,1372.27,3.966,7.932,31.729,194.339,0,59.491,3.966,15.864,3.966,43.627,19.83,0,226.068,7.932,1570.575,122.949,63.458,3.966,884.44,11.898,87.254,745.626,59.491,7.932,3.966,11.898,3.966,3.966,59.491,111.051,0,111.051,1618.168,3.966,67.424,122.949,7.932,3.966,103.119
